anime_id,japanese_title,aired,image_url
9926,世界一初恋 TV,"Apr 9, 2011 to Jun 25, 2011",https://cdn.myanimelist.net/images/anime/6/29763.jpg
589,銀牙　流れ星銀,"Apr 7, 1986 to Aug 22, 1986",https://cdn.myanimelist.net/images/anime/3/47461.jpg
7791,けいおん!!,"Apr 7, 2010 to Sep 29, 2010",https://cdn.myanimelist.net/images/anime/12/76121.jpg
15059,頭文字 D Fifth Stage,"Nov 4, 2012 to May 10, 2013",https://cdn.myanimelist.net/images/anime/1563/119898.jpg
17265,ログ・ホライズン,"Oct 5, 2013 to Mar 22, 2014",https://cdn.myanimelist.net/images/anime/5/84004.jpg
20815,世界一初恋～バレンタイン編～,"Mar 15, 2014",https://cdn.myanimelist.net/images/anime/5/55723.jpg
32551,デジモンアドベンチャーtri.（トライ）第３章「告白」,"Sep 24, 2016",https://cdn.myanimelist.net/images/anime/4/82612.jpg
9963,名探偵コナン 沈黙の15分,"Apr 16, 2011",https://cdn.myanimelist.net/images/anime/9/32035.jpg
2951,銀魂〜何事も最初が肝心なので多少背伸びするくらいが丁度良い〜,"Sep 24, 2005",https://cdn.myanimelist.net/images/anime/4/8522.jpg
14713,神様はじめました,"Oct 2, 2012 to Dec 25, 2012",https://cdn.myanimelist.net/images/anime/3/85429.jpg
535,スレイヤーズNEXT,"Apr 5, 1996 to Sep 27, 1996",https://cdn.myanimelist.net/images/anime/1165/92536.jpg
2563,ARIA The OVA ~ARIETTA~ (アリア ジ オーブイエー ~アリエッタ~),"Sep 21, 2007",https://cdn.myanimelist.net/images/anime/11/77622.jpg
2762,伊賀野カバ丸,"Oct 20, 1983 to Mar 29, 1984",https://cdn.myanimelist.net/images/anime/9/62909.jpg
81,機動戦士ガンダム 第08MS小隊,"Jan 25, 1996 to Jul 25, 1999",https://cdn.myanimelist.net/images/anime/9/75618.jpg
14807,劇場版 空の境界 未来福音,"Sep 28, 2013",https://cdn.myanimelist.net/images/anime/6/56621.jpg
9204,おまえうまそうだな,"Oct 16, 2010",https://cdn.myanimelist.net/images/anime/11/27167.jpg
24921,劇場版 蒼き鋼のアルペジオ ‐アルス・ノヴァ‐ Cadenza,"Oct 3, 2015",https://cdn.myanimelist.net/images/anime/2/74665.jpg
1023,ウルフズ・レイン,"Jan 23, 2004 to Feb 25, 2004",https://cdn.myanimelist.net/images/anime/1091/134883.jpg
33253,亜人 第2クール,"Oct 8, 2016 to Dec 24, 2016",https://cdn.myanimelist.net/images/anime/12/81858.jpg
1471,シティーハンター2,"Apr 2, 1988 to Jul 14, 1989",https://cdn.myanimelist.net/images/anime/7/50523.jpg
2924,ef - a tale of memories.,"Oct 7, 2007 to Dec 23, 2007",https://cdn.myanimelist.net/images/anime/1246/107820.jpg
31098,うしおととら,"Apr 1, 2016 to Jun 24, 2016",https://cdn.myanimelist.net/images/anime/1092/117404.jpg
27831,デュラララ!!×２ 転,"Jul 4, 2015 to Sep 26, 2015",https://cdn.myanimelist.net/images/anime/8/74981.jpg
2448,攻殻機動隊 S.A.C. 2nd GIG Individual Eleven,"Jan 27, 2006",https://cdn.myanimelist.net/images/anime/5/2829.jpg
4672,攻殻機動隊2.0,"Jul 12, 2008",https://cdn.myanimelist.net/images/anime/3/75608.jpg
3907,銀河戦国群雄伝ライ,"Apr 8, 1994 to Mar 31, 1995",https://cdn.myanimelist.net/images/anime/6/30829.jpg
186,頭文字〈イニシャル〉D SECOND STAGE,"Oct 15, 1999 to Jan 21, 2000",https://cdn.myanimelist.net/images/anime/8/12750.jpg
9941,TIGER & BUNNY （タイガー・アンド・バニー）,"Apr 3, 2011 to Sep 18, 2011",https://cdn.myanimelist.net/images/anime/13/29466.jpg
30885,ノラガミ OAD,"Nov 17, 2015 to Mar 17, 2016",https://cdn.myanimelist.net/images/anime/11/77510.jpg
10080,神のみぞ知るセカイ II,"Apr 12, 2011 to Jun 28, 2011",https://cdn.myanimelist.net/images/anime/11/30030.jpg
21469,STAND BY ME ドラえもん,"Aug 8, 2014",https://cdn.myanimelist.net/images/anime/9/65571.jpg
14813,やはり俺の青春ラブコメはまちがっている。,"Apr 5, 2013 to Jun 28, 2013",https://cdn.myanimelist.net/images/anime/1786/120117.jpg
6421,鋼の錬金術師,"Aug 26, 2009 to Aug 25, 2010",https://cdn.myanimelist.net/images/anime/1493/91571.jpg
2159,おおきく振りかぶって,"Apr 13, 2007 to Sep 28, 2007",https://cdn.myanimelist.net/images/anime/2/20751.jpg
28297,俺物語!!,"Apr 9, 2015 to Sep 24, 2015",https://cdn.myanimelist.net/images/anime/13/69455.jpg
11739,君と僕。2,"Apr 3, 2012 to Jun 26, 2012",https://cdn.myanimelist.net/images/anime/10/42107.jpg
21855,花物語,"Aug 16, 2014",https://cdn.myanimelist.net/images/anime/13/65755.jpg
2154,鉄コン筋クリート,"Dec 23, 2006",https://cdn.myanimelist.net/images/anime/12/8520.jpg
861,×××HOLiC（ホリック）,"Apr 7, 2006 to Sep 29, 2006",https://cdn.myanimelist.net/images/anime/5/21858.jpg
29831,たまゆら～卒業写真～ 第4部 朝-あした-,"Apr 2, 2016",https://cdn.myanimelist.net/images/anime/1697/134884.jpg
6505,떳다 그녀!!,"Apr 20, 2003 to Dec 9, 2008",https://cdn.myanimelist.net/images/anime/2/29995.jpg
1689,秒速５センチメートル,"Mar 3, 2007",https://cdn.myanimelist.net/images/anime/1410/112994.jpg
34103,ダンガンロンパ３-The End of 希望ヶ峰学園-希望編,"Sep 29, 2016",https://cdn.myanimelist.net/images/anime/1295/91106.jpg
3665,銀河英雄伝説外伝 螺旋迷宮,"Dec 24, 1999 to Jul 21, 2000",https://cdn.myanimelist.net/images/anime/1682/134157.jpg
7711,借りぐらしのアリエッティ,"Jul 17, 2010",https://cdn.myanimelist.net/images/anime/1974/116417.jpg
9996,へうげもの,"Apr 7, 2011 to Jan 26, 2012",https://cdn.myanimelist.net/images/anime/3/77282.jpg
401,るろうに剣心 -明治剣客浪漫譚- 星霜編,"Dec 19, 2001 to Mar 20, 2002",https://cdn.myanimelist.net/images/anime/1971/90877.jpg
12113,ベルセルク 黄金時代篇Ⅱ ドルドレイ攻略,"Jun 23, 2012",https://cdn.myanimelist.net/images/anime/12/37193.jpg
32093,田中くんはいつもけだるげ,"Apr 9, 2016 to Jun 25, 2016",https://cdn.myanimelist.net/images/anime/1189/111994.jpg
77,魔法少女リリカルなのは エース,"Oct 2, 2005 to Dec 25, 2005",https://cdn.myanimelist.net/images/anime/4/6767.jpg
3014,銀河英雄伝説: わが征くは星の大海,"Feb 6, 1988",https://cdn.myanimelist.net/images/anime/3/51345.jpg
32613,엘소드 엘의 여인,"Dec 10, 2016 to Jan 5, 2018",https://cdn.myanimelist.net/images/anime/8/83284.jpg
7338,Darker than BLACK -黒の契約者 外伝,"Jan 27, 2010 to Jul 21, 2010",https://cdn.myanimelist.net/images/anime/3/17469.jpg
5781,異世界の聖機師物語,"May 22, 2009 to May 26, 2010",https://cdn.myanimelist.net/images/anime/2/20345.jpg
6774,空中ブランコ,"Oct 15, 2009 to Dec 24, 2009",https://cdn.myanimelist.net/images/anime/3/18386.jpg
645,ヒカルの碁 北斗杯への道,"Jan 3, 2004",https://cdn.myanimelist.net/images/anime/12/78453.jpg
13767,純情ロマンチカ,"Dec 20, 2012 to Dec 1, 2015",https://cdn.myanimelist.net/images/anime/6/60389.jpg
5678,こばと。,"Oct 6, 2009 to Mar 23, 2010",https://cdn.myanimelist.net/images/anime/8/79838.jpg
11135,ハイブリッド チャイルド,"Oct 29, 2014 to Jan 28, 2015",https://cdn.myanimelist.net/images/anime/4/65605.jpg
1089,超時空要塞マクロス -愛・おぼえていますか-,"Jul 7, 1984",https://cdn.myanimelist.net/images/anime/1080/107017.jpg
995,テニスの王子様 Original Video Animation 全国大会編,"Mar 24, 2006 to Mar 23, 2007",https://cdn.myanimelist.net/images/anime/12/10572.jpg
122,満月をさがして,"Apr 6, 2002 to Mar 29, 2003",https://cdn.myanimelist.net/images/anime/1900/99154.jpg
15,アイシールド21,"Apr 6, 2005 to Mar 19, 2008",https://cdn.myanimelist.net/images/anime/1079/133529.jpg
2752,テニスの王子様 全国大会篇 Semifinal,"Jun 22, 2007 to Jan 25, 2008",https://cdn.myanimelist.net/images/anime/1640/133533.jpg
3092,純情ロマンチカ,"Apr 11, 2008 to Jun 27, 2008",https://cdn.myanimelist.net/images/anime/7/8811.jpg
25161,ワンピース〝3D2Y〟 エースの死を越えて！　ルフィ仲間との誓い,"Aug 30, 2014",https://cdn.myanimelist.net/images/anime/3/64755.jpg
10721,輪るピングドラム,"Jul 8, 2011 to Dec 23, 2011",https://cdn.myanimelist.net/images/anime/5/30238.jpg
29095,グリザイアの楽園,"Apr 19, 2015 to Jun 21, 2015",https://cdn.myanimelist.net/images/anime/8/72855.jpg
3588,ソウルイーター,"Apr 7, 2008 to Mar 30, 2009",https://cdn.myanimelist.net/images/anime/9/7804.jpg
1594,地獄少女 二籠,"Oct 7, 2006 to Apr 7, 2007",https://cdn.myanimelist.net/images/anime/5/86975.jpg
387,灰羽連盟,"Oct 10, 2002 to Dec 19, 2002",https://cdn.myanimelist.net/images/anime/9/13134.jpg
16395,スケットダンス 妹の悩みに悩む兄に悩む妹とその仲間達,"Feb 4, 2013",https://cdn.myanimelist.net/images/anime/1703/97779.jpg
1088,超時空要塞マクロス,"Oct 3, 1982 to Jun 26, 1983",https://cdn.myanimelist.net/images/anime/1/2441.jpg
10620,未来日記,"Oct 9, 2011 to Apr 15, 2012",https://cdn.myanimelist.net/images/anime/13/33465.jpg
4106,トライガン,"Apr 2, 2010",https://cdn.myanimelist.net/images/anime/1930/116400.jpg
16916,黒子のバスケ 第22.5Q 「Tip off」,"Feb 22, 2013",https://cdn.myanimelist.net/images/anime/10/76803.jpg
2158,地球へ…,"Apr 7, 2007 to Sep 22, 2007",https://cdn.myanimelist.net/images/anime/1013/117558.jpg
2143,最遊記RELOAD -burial-,"Apr 27, 2007 to Dec 28, 2007",https://cdn.myanimelist.net/images/anime/1890/94055.jpg
6582,天体戦士サンレッド,"Oct 3, 2009 to Mar 27, 2010",https://cdn.myanimelist.net/images/anime/7/15051.jpg
22319,東京喰種-トーキョーグール-,"Jul 4, 2014 to Sep 19, 2014",https://cdn.myanimelist.net/images/anime/1498/134443.jpg
66,あずまんが大王 THE ANIMATION,"Apr 9, 2002 to Oct 1, 2002",https://cdn.myanimelist.net/images/anime/1066/117358.jpg
6586,夢色パティシエール,"Oct 4, 2009 to Sep 26, 2010",https://cdn.myanimelist.net/images/anime/1076/134431.jpg
11113,うさぎドロップ,"Oct 28, 2011 to Jan 27, 2012",https://cdn.myanimelist.net/images/anime/7/30759.jpg
8142,カラフル,"Aug 21, 2010",https://cdn.myanimelist.net/images/anime/1839/103426.jpg
33032,DRIFTERS Special edition,"Jun 6, 2016",https://cdn.myanimelist.net/images/anime/1141/97770.jpg
6438,名探偵コナン～10年後の異邦人[ストレンジャー]～,"Jun 17, 2009",https://cdn.myanimelist.net/images/anime/5/14746.jpg
227,フリクリ,"Apr 26, 2000 to Mar 16, 2001",https://cdn.myanimelist.net/images/anime/7/77356.jpg
73,フルメタル パニック！The Second Raid,"Jul 14, 2005 to Oct 20, 2005",https://cdn.myanimelist.net/images/anime/11/75261.jpg
4898,黒執事,"Oct 3, 2008 to Mar 27, 2009",https://cdn.myanimelist.net/images/anime/5/27013.jpg
7222,劇場版 マクロスＦ 恋離飛翼 ～サヨナラノツバサ～,"Feb 26, 2011",https://cdn.myanimelist.net/images/anime/13/76398.jpg
957,彩雲国物語,"Apr 8, 2006 to Feb 24, 2007",https://cdn.myanimelist.net/images/anime/1/957.jpg
24,スクールランブル,"Oct 5, 2004 to Mar 29, 2005",https://cdn.myanimelist.net/images/anime/4/75488.jpg
22097,マギ シンドバッドの冒険,"May 14, 2014 to Jul 15, 2015",https://cdn.myanimelist.net/images/anime/13/60471.jpg
19111,ラブライブ! School idol project 2期,"Apr 6, 2014 to Jun 29, 2014",https://cdn.myanimelist.net/images/anime/10/59101.jpg
15689,猫物語（黒）,"Dec 31, 2012",https://cdn.myanimelist.net/images/anime/1170/121597.jpg
849,涼宮ハルヒの憂鬱,"Apr 3, 2006 to Jul 3, 2006",https://cdn.myanimelist.net/images/anime/5/75901.jpg
268,ゴールデンボーイ,"Oct 27, 1995 to Jun 28, 1996",https://cdn.myanimelist.net/images/anime/3/62867.jpg
33286,ストライク・ザ・ブラッドⅡ,"Nov 23, 2016 to May 24, 2017",https://cdn.myanimelist.net/images/anime/1600/111675.jpg
2623,フランダースの犬 (1997),"Mar 15, 1997",https://cdn.myanimelist.net/images/anime/3/75599.jpg
17549,のんのんびより,"Oct 8, 2013 to Dec 24, 2013",https://cdn.myanimelist.net/images/anime/2/51581.jpg
427,カレイドスター,"Apr 3, 2003 to Mar 27, 2004",https://cdn.myanimelist.net/images/anime/1230/98847.jpg
4280,劇場版 空の境界 the Garden of sinners 第四章『伽藍の洞』,"May 24, 2008",https://cdn.myanimelist.net/images/anime/9/21736.jpg
9513,べるぜバブ,"Jan 9, 2011 to Mar 25, 2012",https://cdn.myanimelist.net/images/anime/3/28013.jpg
28,焼きたて!! ジャぱん,"Oct 12, 2004 to Mar 14, 2006",https://cdn.myanimelist.net/images/anime/3/76432.jpg
26123,生徒会役員共＊ OAD,"May 16, 2014 to Sep 17, 2020",https://cdn.myanimelist.net/images/anime/5/79008.jpg
29093,グリザイアの迷宮 カプリスの繭0,"Apr 12, 2015",https://cdn.myanimelist.net/images/anime/1278/112633.jpg
18429,ルパン三世vs.名探偵コナン THE MOVIE,"Dec 7, 2013",https://cdn.myanimelist.net/images/anime/4/51663.jpg
29803,オーバーロード,"Jul 7, 2015 to Sep 29, 2015",https://cdn.myanimelist.net/images/anime/7/88019.jpg
8408,デュラララ!!,"Aug 25, 2010 to Feb 23, 2011",https://cdn.myanimelist.net/images/anime/4/28684.jpg
22,テニスの王子様,"Oct 10, 2001 to Mar 23, 2005",https://cdn.myanimelist.net/images/anime/6/21624.jpg
14353,デス・ビリヤード,"Mar 2, 2013",https://cdn.myanimelist.net/images/anime/11/48721.jpg
4985,魔法少女リリカルなのは The MOVIE 1st,"Jan 23, 2010",https://cdn.myanimelist.net/images/anime/1058/94433.jpg
13331,ヨルムンガンド PERFECT ORDER,"Oct 10, 2012 to Dec 26, 2012",https://cdn.myanimelist.net/images/anime/4/73278.jpg
2618,宝島,"Oct 8, 1978 to Apr 1, 1979",https://cdn.myanimelist.net/images/anime/11/56123.jpg
793,劇場版　×××HOLiC　真夏ノ夜ノ夢,"Aug 20, 2005",https://cdn.myanimelist.net/images/anime/1482/107802.jpg
30279,ゆるゆり さん☆ハイ！,"Oct 6, 2015 to Dec 22, 2015",https://cdn.myanimelist.net/images/anime/7/76667.jpg
790,エルゴプラクシー,"Feb 25, 2006 to Aug 12, 2006",https://cdn.myanimelist.net/images/anime/11/6259.jpg
9289,花咲くいろは,"Apr 3, 2011 to Sep 25, 2011",https://cdn.myanimelist.net/images/anime/1491/117229.jpg
10029,コクリコ坂から,"Jul 16, 2011",https://cdn.myanimelist.net/images/anime/8/32547.jpg
15809,はたらく魔王さま!,"Apr 4, 2013 to Jun 27, 2013",https://cdn.myanimelist.net/images/anime/3/50177.jpg
2035,英國戀物語エマ ～メルダース編～,"Apr 17, 2007 to Jul 3, 2007",https://cdn.myanimelist.net/images/anime/6/80118.jpg
27989,響け！ユーフォニアム,"Apr 8, 2015 to Jul 1, 2015",https://cdn.myanimelist.net/images/anime/6/72445.jpg
28755,BORUTO -NARUTO THE MOVIE-,"Aug 7, 2015",https://cdn.myanimelist.net/images/anime/4/78280.jpg
5630,東のエデン,"Apr 10, 2009 to Jun 19, 2009",https://cdn.myanimelist.net/images/anime/9/15033.jpg
30831,この素晴らしい世界に祝福を！,"Jan 14, 2016 to Mar 17, 2016",https://cdn.myanimelist.net/images/anime/8/77831.jpg
30240,監獄学園〈プリズンスクール〉,"Jul 11, 2015 to Sep 26, 2015",https://cdn.myanimelist.net/images/anime/1286/112161.jpg
85,機動戦士Ζガンダム,"Mar 2, 1985 to Feb 22, 1986",https://cdn.myanimelist.net/images/anime/6/11153.jpg
2605,さよなら絶望先生,"Jul 8, 2007 to Sep 23, 2007",https://cdn.myanimelist.net/images/anime/5/6559.jpg
1254,聖闘士星矢(セイントセイヤ),"Oct 11, 1986 to Apr 1, 1989",https://cdn.myanimelist.net/images/anime/1324/121549.jpg
2829,家なき子レミ,"Sep 1, 1996 to Mar 23, 1997",https://cdn.myanimelist.net/images/anime/12/26250.jpg
416,紅の豚,"Jul 18, 1992",https://cdn.myanimelist.net/images/anime/6/2878.jpg
4163,瀬戸の花嫁 OVA,"Nov 3, 2008 to Jan 5, 2009",https://cdn.myanimelist.net/images/anime/6/22426.jpg
3572,マクロスF（フロンティア）,"Apr 4, 2008 to Sep 26, 2008",https://cdn.myanimelist.net/images/anime/9/15648.jpg
1485,赤ちゃんと僕,"Jul 11, 1996 to Mar 26, 1997",https://cdn.myanimelist.net/images/anime/2/49693.jpg
13119,劇場版 薄桜鬼 第二章 士魂蒼穹,"Mar 8, 2014",https://cdn.myanimelist.net/images/anime/12/71796.jpg
114,魁!! クロマティ高校,"Oct 3, 2003 to Mar 26, 2004",https://cdn.myanimelist.net/images/anime/1782/130913.jpg
3782,劇場版 空の境界 the Garden of sinners 第二章『殺人考察（前）』,"Dec 29, 2007",https://cdn.myanimelist.net/images/anime/3/21737.jpg
3228,俗・さよなら絶望先生,"Jan 6, 2008 to Mar 30, 2008",https://cdn.myanimelist.net/images/anime/13/75517.jpg
6351,クラナド　アフターストーリー　もうひとつの世界　杏編,"Jul 1, 2009",https://cdn.myanimelist.net/images/anime/10/19621.jpg
658,闘牌伝説アカギ　闇に舞い降りた天才,"Oct 5, 2005 to Mar 29, 2006",https://cdn.myanimelist.net/images/anime/11/53587.jpg
8310,まじっく快斗,"Apr 17, 2010 to Dec 29, 2012",https://cdn.myanimelist.net/images/anime/13/46095.jpg
10012,カーニバル・ファンタズム,"Aug 14, 2011 to Dec 31, 2011",https://cdn.myanimelist.net/images/anime/1018/92921.jpg
11813,史上最強の弟子 ケンイチ OVA,"Mar 14, 2012 to May 16, 2014",https://cdn.myanimelist.net/images/anime/1125/102421.jpg
11887,ココロコネクト,"Jul 8, 2012 to Sep 30, 2012",https://cdn.myanimelist.net/images/anime/2/39665.jpg
32370,ディー・グレイマン ハロー,"Jul 5, 2016 to Sep 27, 2016",https://cdn.myanimelist.net/images/anime/12/80766.jpg
29787,ご注文はうさぎですか??,"Oct 10, 2015 to Dec 26, 2015",https://cdn.myanimelist.net/images/anime/8/76702.jpg
12815,しろくまカフェ,"Apr 5, 2012 to Mar 28, 2013",https://cdn.myanimelist.net/images/anime/6/75649.jpg
7062,ひだまりスケッチ×☆☆☆,"Jan 8, 2010 to Mar 26, 2010",https://cdn.myanimelist.net/images/anime/9/22349.jpg
9088,最遊記外伝,"Mar 25, 2011 to Nov 25, 2011",https://cdn.myanimelist.net/images/anime/5/75818.jpg
22777,ドラゴンボール改,"Apr 6, 2014 to Jun 28, 2015",https://cdn.myanimelist.net/images/anime/10/59275.jpg
22961,デート・ア・ライブII 狂三スターフェスティバル,"Dec 8, 2014",https://cdn.myanimelist.net/images/anime/1759/131412.jpg
12017,劇場版 TIGER & BUNNY -The Rising-,"Feb 8, 2014",https://cdn.myanimelist.net/images/anime/9/56915.jpg
1470,シティーハンター,"Apr 6, 1987 to Mar 28, 1988",https://cdn.myanimelist.net/images/anime/8/20587.jpg
27633,月刊少女野崎くん ミニOVA,"Sep 24, 2014 to Feb 25, 2015",https://cdn.myanimelist.net/images/anime/9/66871.jpg
6377,懺・さよなら絶望先生,"Jul 5, 2009 to Sep 27, 2009",https://cdn.myanimelist.net/images/anime/5/14728.jpg
780,名探偵コナン １４番目の標的,"Apr 18, 1998",https://cdn.myanimelist.net/images/anime/1900/94316.jpg
17273,ヘタリア The Beautiful World,"Apr 24, 2013 to Oct 30, 2013",https://cdn.myanimelist.net/images/anime/1280/97332.jpg
14349,リトルウィッチアカデミア,"Mar 2, 2013",https://cdn.myanimelist.net/images/anime/2/42989.jpg
429,カレイドスター Legend of Phoenix ～レイラ・ハミルトン物語～,"Dec 11, 2005",https://cdn.myanimelist.net/images/anime/7/28863.jpg
2321,ジャイアントロボ THE ANIMATION 地球が静止する日,"Jul 23, 1992 to Jan 25, 1998",https://cdn.myanimelist.net/images/anime/1057/131970.jpg
18661,神様はじめました,"Aug 20, 2013",https://cdn.myanimelist.net/images/anime/6/56425.jpg
17949,The Everlasting Guilty Crown,"Mar 7, 2012",https://cdn.myanimelist.net/images/anime/12/47807.jpg
1729,マリア様がみてる〜３rd〜,"Dec 29, 2006 to Jul 25, 2007",https://cdn.myanimelist.net/images/anime/6/75209.jpg
31973,機動戦士ガンダム サンダーボルト,"Dec 25, 2015 to Apr 22, 2016",https://cdn.myanimelist.net/images/anime/3/77176.jpg
996,美少女戦士セーラームーン セーラースターズ,"Mar 9, 1996 to Feb 8, 1997",https://cdn.myanimelist.net/images/anime/1645/105992.jpg
967,北斗の拳,"Oct 11, 1984 to Mar 5, 1987",https://cdn.myanimelist.net/images/anime/8/18502.jpg
9465,ブレイク ブレイド 第四章 惨禍ノ地,"Oct 30, 2010",https://cdn.myanimelist.net/images/anime/11/68085.jpg
339,シリアルエクスペリメンツレイン,"Jul 6, 1998 to Sep 28, 1998",https://cdn.myanimelist.net/images/anime/1718/91550.jpg
11239,ひだまりスケッチ×ハニカム,"Oct 5, 2012 to Dec 21, 2012",https://cdn.myanimelist.net/images/anime/2/50501.jpg
7724,屍鬼,"Jul 9, 2010 to Dec 31, 2010",https://cdn.myanimelist.net/images/anime/1531/119165.jpg
14175,劇場版 花咲くいろは HOME SWEET HOME,"Mar 9, 2013",https://cdn.myanimelist.net/images/anime/9/70701.jpg
8516,バカとテストと召喚獣 にっ！,"Jul 8, 2011 to Sep 30, 2011",https://cdn.myanimelist.net/images/anime/3/28992.jpg
19319,ガンダムビルドファイターズ,"Oct 7, 2013 to Mar 31, 2014",https://cdn.myanimelist.net/images/anime/7/51815.jpg
2753,うしろの正面だあれ,"Mar 9, 1991",https://cdn.myanimelist.net/images/anime/1693/133896.jpg
1695,レ・ミゼラブル 少女コゼット,"Jan 7, 2007 to Dec 30, 2007",https://cdn.myanimelist.net/images/anime/1/1695.jpg
779,名探偵コナン 時計じかけの摩天楼,"Apr 19, 1997",https://cdn.myanimelist.net/images/anime/3/77131.jpg
1366,名探偵コナン 迷宮の十字路(クロスロード),"Apr 19, 2003",https://cdn.myanimelist.net/images/anime/10/20984.jpg
15195,ヘタリア The Beautiful World,"Jan 25, 2013 to Jun 21, 2013",https://cdn.myanimelist.net/images/anime/12/46073.jpg
400,星方武侠アウトロースター,"Jan 9, 1998 to Jun 26, 1998",https://cdn.myanimelist.net/images/anime/7/28848.jpg
597,猫の恩返し,"Jul 20, 2002",https://cdn.myanimelist.net/images/anime/1/597.jpg
18245,ホワイトアルバム2,"Oct 6, 2013 to Dec 29, 2013",https://cdn.myanimelist.net/images/anime/2/53561.jpg
30311,黒子のバスケ3期 NG集,"Apr 24, 2015 to Dec 24, 2015",https://cdn.myanimelist.net/images/anime/13/72551.jpg
187,頭文字〈イニシャル〉D THIRD STAGE,"Jan 13, 2001",https://cdn.myanimelist.net/images/anime/13/40397.jpg
28907,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,"Jul 4, 2015 to Sep 19, 2015",https://cdn.myanimelist.net/images/anime/8/76222.jpg
10521,ワーキング’！！,"Oct 1, 2011 to Dec 24, 2011",https://cdn.myanimelist.net/images/anime/3/75263.jpg
31637,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり　第2クール,"Jan 9, 2016 to Mar 26, 2016",https://cdn.myanimelist.net/images/anime/8/77382.jpg
